date,kapital,title,pdf,href,summary
20191029,하나금융투자,을(乙)들의 반란,1572313190837,https://finance.naver.com/research/debenture_read.nhn?nid=4125&page=16,"
신용스프레드 전망-대외환경 저하에 따른 기업실적 저하추세가 지속되고 있지만 채무상환능력(이자보상배율)로 본 기업 펀더멘털이 2020년 크레딧채권시장을 지지하는 버팀목으로 작용할 전망-2020년 신용스프레드는 1분기 하락 이후 기업실적, 통화정책 및 시장금리 향방에 따라 방향성을 모색할 전망 -전반적으로 하향안정세를 유지할 것으로 전망되나 2019년과 마찬가지로 변동성은 높은 수준에서 유지될 전망
"
20191029,하나금융투자,"아르헨티나 정권 교체, LATAM 채권에 단기 부담 요인",1572313145929,https://finance.naver.com/research/debenture_read.nhn?nid=4124&page=16,"
아르헨티나 정권 교체와 중남미 시위, 브라질과 멕시코 채권에 단기 부담 요인아르헨티나 대통령 선거에서 정의당의 페르난데스가 마크리 현 대통령에게 승리하였다. 아르헨티나 대선은 예비선거(8/11)를 통해 득표율이 1.5%를 넘지 않는 후보들을 먼저 걸러낸 후, 1차 투표에서 45% 이상의 득표율을 기록하거나 40% 이상을 득표하고 2위와의 차이가 10%p를 넘어설 경우 최종 당선된다
"
20191028,미래에셋증권,"러시아, 금리인하 폭 확대",1572228762172,https://finance.naver.com/research/debenture_read.nhn?nid=4123&page=16,"
러시아, 금리인하 폭 확대25일 러시아 중앙은행은 50bp 금리인하르 단행했다. 올해 3회 연속 25bp씩 기준금리를 인하했다는 점과, 시장 컨센서스가 25bp 금리인하였기 때문에 예상보다 큰 폭의 금리 인하였다. 이번 금리인하 배경은 1)인플레이션 예상보다 빠른 속도로 하락. 2)러시아 성장률 부진이 지속되고 있기 때문이다.
"
20191028,키움증권,미 연준의 선택은,1572228549528,https://finance.naver.com/research/debenture_read.nhn?nid=4122&page=16,"
10 월 FOMC 금리 인하 가능성 89.9 % 반영금리 선물 시장에서 10 월 금리 인하 가능성은 8 9.9 로 반영하고 있어 7 월과 9 월에 이어 이번 10 월에도 금리 인하를 단행할 가능성이 높다 다소 공격적인 금리 인하를 통해 경기 불확실성을 방어하기 위함이다
"
20191028,하나금융투자,외국인 국채선물 대규모 매도 배경과 전망,1572227389757,https://finance.naver.com/research/debenture_read.nhn?nid=4121&page=16,"
외국인 국채선물 대규모 매도. 국고3년과 10년 전주대비 7bp, 9bp 상승지난 주 채권시장에서는 외국인이 국채선물 매도를 쏟아내면서 국고3년과 10년 금리가 전주대비 각각 7bp, 9bp씩 상승한 1.45%, 1.69%로 마감했다. 3Q GDP 성장률이 전분기 대비 0.4%로 예상을 하회했으나 강세재료로 작용하지 못했다. 외국인은 10/16 금통위부터 25일까지 3년 선물을 총 5만 계약 순매도했다. 10년 선물은 7일부터 25일까지 매일 순매도 해 총 3만3천 계약에 달했다.
"
20191025,이베스트증권,"Farewell, Mario Draghi",1571967101780,https://finance.naver.com/research/debenture_read.nhn?nid=4120&page=16,"
드라기 총재의 마지막 인사드라기 총재가 주재하는 마지막 10월 ECB는 시장의 예상대로 큰 변화 없이 마무리 되었다. ECB의 3가지 주요 금리를 현행 수준으로 동결 했고, 포워드 가이던스도 동일하게 유지했다. 아울러 지난 9월 회의에서 결정 된 QE 재개는 월 200억 유로 규모로 11월 1일부터 시작 되며, 자산매입프로그램(APP)하에서 매입 된 만기 도래 증권 상환액에 대한 재투자도 지속할 것을 재확인했다.
"
20191023,미래에셋증권,"브라질 연금개혁 통과, 이후에 점검해야 할 것들",1571795521350,https://finance.naver.com/research/debenture_read.nhn?nid=4119&page=16,"
브라질 연금개혁 상원 통과, 하원 대비 규모는 감소22일 브라질 연금개혁안이 찬성 60표, 반대 19표로(의회 통과 위해 49명 이상의 찬성표 필요) 최종 통과했다. 그러나 재정비용 절감 규모는 일부 줄어든 것으로 나타났다. 정부가 최초로 제시한 연금개혁안은 앞으로 10년 간 1.237조 헤알 규모를 절감하는 내용이었으나, 하원에서 9,000억 헤알, 상원에서 8,000억 헤알로 감소했다.
"
20191021,키움증권,통화정책 모멘텀은 당분간 약화될 듯,1571622670052,https://finance.naver.com/research/debenture_read.nhn?nid=4118&page=16,"
소수의견 2명 등장으로 채권시장 심리 약화한국은행은 기준금리를 1.25% 로 25bp 인하해 시장 예상에 부합한 결과를 냈으나 이일형 임지원 위원등 2 명의 위원이 금리 동결을 주장하는 소수 의견을 냈다 . 이는 매파적 인하로 받아들여지며 채권시장은 조정을 보였다여전히 이번 금통위 간담회에서는 추가 인하 가능성과 그 여력이 화두였다 이주열 총재는 필요시 금융경제 상황 변화에 대응할 수 있는 여력은 아직 남아 있다고 주장했으며 양적완화 등 비전통적 수단은 금리 차원의 대응 여력이 남아 있어 현재로서는 고려할 상황은 아니라고 밝혔다
"
20191021,하나금융투자,추가 금리인하가 없다면 채권금리의 상단은,1571621753776,https://finance.naver.com/research/debenture_read.nhn?nid=4117&page=16,"
10월 기준금리 인하에도 불구하고 채권금리가 상승한 이유10월 16일 한국은행은 기준금리를 7월에 이어 1.25%로 인하했으나 채권금리는 인하 이후 이틀 연속 상승했다. 전일 국고3년과 10년 금리는 1.38%, 1.59%까지 상승해 금리인하 이후 9bp, 8bp씩 높아졌다. 금통위에서 예상과 달리 두 명의 동결 소수의견이 등장해 매파적으로 해석되었고, 내년 4월에 4명의 금통위원 임기가 종료되는 점 등을 고려할 때 내년 상반기 추가인하를 기대하기 어렵다는 인식이 확산되었기 때문이다. 금통위 직후 일부 외국계IB들은 내년 추가 금리인하 전망을 철회했고, 외국인들의 대규모 국채선물 매도가 출회되었다. 국채선물 가격이 기술적인 지지선을 하회하면서 투자심리는 더욱 위축되었다. 
"
20191017,미래에셋증권,올해 마지막 인하 당분간은 기준금리 동결 전망,1571276140535,https://finance.naver.com/research/debenture_read.nhn?nid=4116&page=16,"
10월 BOK 통화정책 결정한국은행은 기준금리를 25bp 인하한 1.25%로 결정(단, 이일형, 임지원 위원 동결 주장). 통방문에서는 1) 세계 경제는 고역 위축과 성장세 둔화 지속, 2) 대내 경제는 건설투자 조정, 수출 및 설비투자 부진, 소비증가세 둔화로 지난 7월의 성장 전망 경로를 하회할 것으로 예상
"
20191017,하나금융투자,2명 동결에 대한 생각,1571275435442,https://finance.naver.com/research/debenture_read.nhn?nid=4115&page=16,"
10월 기준금리 1.25%로 인하. 예상외로 2명의 동결 소수의견10월 금통위는 시장 예상대로 기준금리를 1.25%로 25bp 인하했으나 이일형, 임지원 두 명의 금통위원이 동결 소수의견을 냈다. 이일형 1명의 소수의견만 예상했던 시장은 2명 동결로 발표되자 장중 3년과 10년 금리가 6bp 상승하는 등 큰 폭 약세로 반응했다. 이후 한은 총재의 기자회견에서는 특별히 매파적인 신호가 발견 되지 않으면서 채권금리는 오름폭을 줄였다
"
20191017,이베스트증권,일단은 여기까지,1571274656272,https://finance.naver.com/research/debenture_read.nhn?nid=4114&page=16,"
예상대로 금리는 인하했지만, 다음 인하는 다소 늦어질 수 있다10월 금통위는 시장 예상대로 기준금리를 1.50%에서 1.25%로 인하하면서 역대 최저 기준금리 수준까지 낮아졌다. 이일형 위원과 임지원 위원의 금리 동결 소수의견이 있었지만, 대내외 경기 둔화가 지속되는 등 향후 경기 흐름이 7월 성장 전망 경로를 하회할 것으로 예상되면서 금리를 인하했다. 이주열 총재는 아직 통화정책 여력이 남아 있다고 발언하면서 추가 금리 인하 가능성을 열어 놓았으나, 기존에 뚜렷한 성향을 보이지 않았던 임지원 위원의 동결 소수의견은 서프라이즈였다. 금리 인하 결정에도 불구하고 이번 금통위가 다소 매파적이었다는 해석과 함께 추가 인하 시점이 지연될 가능성으로 인해 한국채 장단기물 금리는 오히려 상승 마감하는 모습이었다.
"
20191016,하나금융투자,공급과 펀더멘털의 이중주,1571188886450,https://finance.naver.com/research/debenture_read.nhn?nid=4113&page=16,"
중립 이상의 투자스탠스를 유지하면서 연말 세일을 노리자10월 들어 신용스프레드는 강세 전환했다. 아직은 단기물 위주의 강세이기 때문에 완연한 강세 기조로 돌아섰다고 보기에는 시기상조이지만 아무튼 3분기의 조정세는 일단 마무리되었다는 판단이다.조금 세부적으로 살펴보면 초우량물에서는 수급 부담으로 스프레드 확대 폭이 컸던 은행채 및 여신금융채가 각각 공사채 및 회사채 대비 스프레드 갭을 줄이면서 상대적으로 강세를 띄고 있는 점이 특징이다. 이는 과거 본고에서 언급한 바와 같이 전형적인 유동성장세에서 나타나는 현상이다.
"
20191015,하나금융투자,10월 금통위 Preview,1571102629712,https://finance.naver.com/research/debenture_read.nhn?nid=4112&page=16,"
미-중 협상 결과, 펀더멘털 변화는 없지만 심리적으로 불확실성 완화지난 한 주 미10년 금리는 1.53%에서 1.73%로 20bp 급등했고 국고3년은 1.21%에서 1.28%로, 10년은 1.37%에서 1.49%로 올랐다. 주말 미-중 협상은 중국이 미국으로부터 농산물 수입을 400~500억 달러로 확대하고, 중국의 인위적인 외환시장 개입금지를 명문화하는 선에서 마무리되었다.
"
20191014,키움증권,경기 불확실성은 여전,1571017172552,https://finance.naver.com/research/debenture_read.nhn?nid=4111&page=16,"
미국과 중국 미니딜 합의미국과 중국은 10 월 10~11 일에 열린 고위급 무역협상에서 실질적인 1 단계 (Phase one) 합의를 이루었다고 발표했다 . 중국이 400~500 억 달러 규모의 미국산 농산물을 구매하기로 결정했으며 , 미국은 2,500 억 달러 규모의 중국 산 제품에 관세율을 25% 에서 30% 로 인상하기로 한 방안을 연기하기로 발표했다 . 부분 합의에 대한 구체적 협상 합의문은 3~5 주 내로 작성하기로 했다 .
"
20191014,이베스트증권,사모 및 소액공모제도 개편방안 발표와 대안 회사채 시장 소개,1571015584988,https://finance.naver.com/research/debenture_read.nhn?nid=4110&page=16,"
사모 및 소액공모제도 개편방안 발표와 대안 회사채 시장 소개10월 7일, 금융위원회는 중소•벤처기업 등 혁신기업의 발굴과 성장단계에 맞는 모험자본 공급을 위해 사모 및 소액공모제도 개편 방안을 발표했다. 현재 국내 중소기업의 자금 조달 방식은 은행이나 정책금융 등 간접금융에 96% 정도로 지나치게 의존하고 있으며, 직접 금융의 활용은 2% 정도로 상당히 미흡하다.
"
20191010,하나금융투자,"멕시코, 금리 커브를 활용한 투자 전략",1570670453125,https://finance.naver.com/research/debenture_read.nhn?nid=4109&page=16,"
중장기 대응 전략의 일환으로 멕시코 채권에 대한 관심 필요정치 이벤트에서 기인한 Tail-Risk가 글로벌 채권시장을 위아래로 크게 흔들고 있다. 변동성이 크게 확대된 현재의 흐름은 단기간 내에 쉽게 바뀌기 어려울 전망이다. 채권 투자자 입장에서는 세밀한 단기 대응보다 중장기 관점의 투자 전략 수립이 중요한 시기이다. 변동성 국면에서 상대적으로 수익 대비 불안감이 낮은 자산을 선택하고자 하는 투자자라면 멕시코 국채에 대해서도 관심을 가질 필요가 있다. 안정 된 페소화 흐름과 통화정책이 채권 투자에 우호적인 환경을 조성해 주고 있다.
"
20191004,하나금융투자,혼란스런 채권시장 팩트체크,1570151676639,https://finance.naver.com/research/debenture_read.nhn?nid=4108&page=16,"
일본10년 금리 급등. 초장기 금리를 컨트롤 하려는 BOJ채권시장은 9월 중순 금리 급등 후 단기금리를 중심으로 안정을 찾았다. 그러나 장기금리는 1일 JGB10년 금리가 하루 동안 7bp나 급등한 영향으로 상승했다. BOJ는 10월 국채매입 계획을 발표하면서 잔존만기 25년 이상 초장기 채권에 대한 BOJ 매입금액을 0~500억 엔으로 제시해 하한을 처음으로 0으로 설정했다. 시장은 오는 10/31 BOJ 회의에서 JGB 초장기 금리상승을 좀 더 용인하는 방향으로 정책이 바뀔 가능성을 우려하고 있다.
"
20191002,미래에셋증권,BOJ 자산매입 축소와 국고채 금리 영향,1569980158489,https://finance.naver.com/research/debenture_read.nhn?nid=4107&page=16,"
BOJ, 10월 자산매입 규모 축소일본 중앙은행은 10월 자산매입 규모를 전월 대비 축소하여 발표. 3년 이하 국채에 대해서는 월간 매수 상한을 500억엔 상향 조정한 반면, 3년 이상 국채에 대해서는 총 2,000억엔 하향 조정. 이에 월간 자산매입규모의 상한선도 지난달 대비 1,500억엔 줄어들었음. 이에 일본 10년국채 금리는 전일 대비 7bp 이상 상승 마감됨
"
20190930,키움증권,방향 전환은 아니다,1569808034284,https://finance.naver.com/research/debenture_read.nhn?nid=4106&page=16,"
9월 채권 조정지난 8 월 국고채 3 년물은 9.4bp 하락한 한편 , 9 월 중에는 10.7bp(9 월 27 일 기준 ) 상승하면서 8 월 중 하락했던 부분을 모두 되돌렸다 . 9 월 중 미국과 중국 간의 무역갈등이 해소되는 분위기가 나타났던 점이 금리 반등에 가장 주된 요인이었다 . 미국이 중국에 대해 관세 인상일을 10 월 1 일에서 15 일로 연기시킨 한편 , 중국은 일부 미국산 농산물에 대해 관세를 면제시켰다 . 또한 10 월 중 미국과 중국 협상단의 고위급 회담 개최 소식이 전해졌다 .
"
20190927,미래에셋증권,10월 금리 전망 및 채권 투자전략,1569548768126,https://finance.naver.com/research/debenture_read.nhn?nid=4105&page=16,"
선진국 채권 투자전략: 미국채보다는 하이일드 선호연준은 기준금리 결정에 있어서 적극적인 인하 스탠스가 약해졌고 ECB는 양적완화에 대해서는 더 확대할 의지를 나타냄. 이에 향후 통화당국에 기대하는 방향은 기준금리뿐만 아니라 양적완화 쪽으로 포커스를 옮길 필요가 있으며, 이에 따른 유동성 공급 기대가 투자심리를 개선시킬 수 있음
"
20190926,하나금융투자,"영국, 의회 재개에도 금리와 파운드화 반등 제한될 전망",1569460945560,https://finance.naver.com/research/debenture_read.nhn?nid=4104&page=16,"
영국, 노딜 브렉시트 가능성 하락 평가에도 금리와 파운드화 반등 제한될 전망영국 대법원이 보리스 존슨 총리의 의회 정회 조치에 대해 위법 판결을 내렸고, 이에 파운드화는 강세 기조를 재개하였다. 영국 의회는 존슨 총리의 주도 하에 10월14일까지 정회기간을 갖기로 예정되어 있었다. 유럽에서는 10월 17일과 18일, 이틀에 걸쳐 정상회담이 열리는데, 사실상 이 때까지 야당 측에서 협상력을 약화시키는 시도에 나서는 것을 무력화하기 위한 조치였다.
"
20190926,이베스트증권,기준금리 인하 사이클과 효율적인 크레딧 투자 전략,1569460437457,https://finance.naver.com/research/debenture_read.nhn?nid=4103&page=16,"
기준금리 인하 사이클이 시작했을 때 가장 효율적인 채권 투자 전략지난 보고서인 “기준금리 인하 사이클과 신용물 투자 성과 전망”의 결론은 경제적 공통 요인과 견조한 외국인 국고/통안채 매수 및 자금시장 레버리지 펀딩을 수단으로 신용물을 비롯한 전반적인 채권시장에 초과 유동성이 공급되면서, 현재와 2012년 기준금리 인하 사이클의 금리 경로가 유사할 수 있다는 것이었다.
"
20190925,하나금융투자,안심전환대출 MBS에 대한 우려는 기우,1569374763779,https://finance.naver.com/research/debenture_read.nhn?nid=4102&page=16,"
이번에는 다르다. 미리 걱정하지는 말자.추석 명절을 보내고 맞은 지난주 크레딧 채권시장은 크게 보아 약세 흐름을 이어 갔다고 볼 수 있으나 세부적으로 보면 만기별, 섹터별로는 등락을 보이며 그 이전과 자못 상이한 양상을 보였다. 국내 연휴 기간 동안 대외 금리 상승 분을 반영하지 못했던 국채금리가 상승하면서 투자심리가 불안했던 점을 감안하면 선방한 결과라 평가할만하다.
"
20190924,하나금융투자,10월 금리인하에 대비한 투자전략,1569288515256,https://finance.naver.com/research/debenture_read.nhn?nid=4101&page=16,"
전주 급등했던 국내채권 금리, 10월 금리인하 기대로 시선 이동하며 반락지난 주 초 국고3년과 10년 금리는 추석 연휴 급등했던 미10년을 한꺼번에 반영함에 따라 하루 동안 12bp, 14bp씩 급등한 1.35%, 1.54%까지 올랐다. 일부 기관의 초장기물 손절까지 겹치면서 장기물 약세가 심화되었다. 이후 8월 금통위 의사록과 신인석 금통위원의 완화적인 기자간담회 내용이 발표되면서 주 후반으로 갈수록 상승폭을 낮추었고 각각 1.33%, 1.46%까지 하락했다.
"
20190923,키움증권,아직 금리 동결을 보기는 이르다,1569202826549,https://finance.naver.com/research/debenture_read.nhn?nid=4100&page=16,"
합의점을 찾지 못하는 미 연준올해 들어 미 연준은 특히 한가지 합의점을 찾지 못하 고 의견차가 강화되고 있다 보스턴 연은 총재와 캔자스시티 연은 총재는 지난 두 회의 모두 금리 동결을 주장하는 한편 세인트루이스 연은 총재는 상당히 비둘기적인 시각을 보이고 있다 이는 점도표에서도 나타나고 있는데 2017 년과 2018 년과 상황을 비교하면 그 부분이 극명히 드러난다
"
20190919,미래에셋증권,‘보험성 인하’ 스탠스 유지,1568858533216,https://finance.naver.com/research/debenture_read.nhn?nid=4099&page=16,"
9월 FOMC 통화정책 주요 내용9월 FOMC회의에서 연준은 기준금리를 25bp 인하한 1.75~2.00%로 결정. 10명의 보팅 멤버 중 7명은 25bp 인하에 찬성했으나, 1명(제임스 불라드)은 50bp 인하를, 2명(에스더 조지, 에릭 로젠그렌)은 기준금리 동결을 지지하였음
"
20190919,키움증권,여전히 신중한 연준,1568858226748,https://finance.naver.com/research/debenture_read.nhn?nid=4098&page=17,"
FOMC성명서 특징 : 미 연준 내 의견 대립 심화미 연준은 8 월 FOMC 에서 기준금리를 1 75 ~ 00 로 25bp 인하를 결정했다 . 미 연준은 글로벌 경기 전망에 대한 불확실성 , 수출과 기업 투자 약화 , 여전히 약한 인플레를 근거로 금리 인하를 단행했다. 향후 금리 경로에 대해서는 경제 전망과 관련한 데이터를 계속해서 모니터링해서 경기 확장 , 견고한 고용시장을 유지하도록 하겠다고 언급해 , 향후 추가 인하 가능성에 대해서는 열어둔 것으로 판단된다
"
20190919,하나금융투자,유가 급등과 글로벌 금리 변동성 확대,1568856154254,https://finance.naver.com/research/debenture_read.nhn?nid=4097&page=17,"
선진국을 중심으로 글로벌 채권시장의 금리 변동성 확대최근 두 달 사이 선진국을 중심으로 금리 변동성이 크게 확대되면서 채권시장 참가자들의 판단을 어렵게 하고 있다. 8월에는 미중 무역분쟁 심화, 유럽 정치 리스크 및 펀더멘털 우려가 불거지며 하락세를 보였던 주요국들의 금리가 미중 무역협상 기대 재개 및 수급 불균형 등의 요인들이 맞물리며 9월 들어 급반등하였다
"
20190919,하나금융투자,"브라질 중앙은행, 사상 최저 정책금리 갱신 지속",1568856126856,https://finance.naver.com/research/debenture_read.nhn?nid=4096&page=17,"
물가 안정된 가운데 대내외 불확실성에 대응하기 위한 통화완화 스탠스 유지브라질 중앙은행이 9월 통화정책회의(Copom)에서 만장일치로 정책금리를 50bp 추가 인하(6.00% → 5.50%)하였다. 지난 7월 Copom회의에서 금리인하를 재개한 후, 두 차례 연속으로 하향 조정에 나서며 브라질은 다시 한번 사상 최저 수준의 정책금리를 갱신하게 되었다. 앞서 선진국들의 통화완화 정책이 시행된 가운데 물가안정과 경기부양의 필요성을 명분으로 큰 무리 없이 정책금리를 인하하였다
"
20190918,하나금융투자,유가 급등과 글로벌 금리 변동성 확대,1568770164621,https://finance.naver.com/research/debenture_read.nhn?nid=4095&page=17,"
선진국을 중심으로 글로벌 채권시장의 금리 변동성 확대최근 두 달 사이 선진국을 중심으로 금리 변동성이 크게 확대되면서 채권시장 참가자들의 판단을 어렵게 하고 있다. 8월에는 미중 무역분쟁 심화, 유럽 정치 리스크 및 펀더멘털 우려가 불거지며 하락세를 보였던 주요국들의 금리가 미중 무역협상 기대 재개 및 수급 불균형 등의 요인들이 맞물리며 9월 들어 급반등하였다.
"
20190917,이베스트증권,기준금리 인하 사이클과 신용물 투자 성과 전망,1568682726386,https://finance.naver.com/research/debenture_read.nhn?nid=4094&page=17,"
기준금리 인하 사이클이 신용물 투자 성과에 미치는 영향지난 7월 18일, 한국은행 금융통화위원회는 기준금리를 인하했고, 이는 기준금리 인하 사이클의 시작이라는 평가를 받는다. 과거 인하 사이클 시작 시점과 비교해 봤을 때, 가장 유사한 패턴을 보이는 시점은 2012년 5월이다. 공통 요인을 나열하자면 2012년에는 유로존 부채 위기, 현재에는 미중 무역갈등으로 인해 경제 침체 우려가 증가하고, 채권 금리는 이를 선반영해 전반적으로 하락하며, 장단기 금리차가 축소된다.
"
20190916,미래에셋증권,FOMC를 앞두고 대외 불확실성 완화,1568598372263,https://finance.naver.com/research/debenture_read.nhn?nid=4093&page=17,"
ECB의 발빠른 움직임: 기준금리 인하 & 양적완화 재개ECB는 지난 12일 통화정책 회의에서 예금금리를 -0.5%로 0.1%p 하향조정하고, 11월부터 월간 200억유로씩 자산매입을 재개하며, TLTROⅢ의 만기를 3년으로 상향조정(기존 만기 2년)ECB는 2019년 성장률 전망치와 물가 전망치를 각각 1.1%(-0.1%p), 1.2%(-0.1%p)로 하향조정했고, 2020년 성장률과 물가 전망치도 각각 1.2%(-0.2%p), 1.0%(-0.4%p) 하향 조정함
"
20190916,이베스트증권,경기부양을 위한 ECB의 종합선물,1568596192898,https://finance.naver.com/research/debenture_read.nhn?nid=4092&page=17,"
드라기가 주는 마지막 선물임기를 한 달 앞둔 드라기 총재가 주는 마지막 선물이 가득한 9월 ECB였다. 이번 ECB의 완화적 통화정책은 낮은 인플레이션과 경기 약세에 대응하기 위함이었고, ECB는 이번 조치들이 향후 유로존 경기 부양에 기여할 것으로 기대하고 있다. 9월 ECB에서 주목해야하는 내용은 1) 초단기수신금리의 10bp인하 및 금리유지 문구 변경, 2) QE 재개, 3) TLTRO III 변경, 4) Tiering System 도입이다.
"
20190911,하나금융투자,채권시장을 억누르는 수급부담의 실체,1568165959192,https://finance.naver.com/research/debenture_read.nhn?nid=4091&page=17,"
해외금리 상승, 국내 수급변수 맞물리면서 채권금리 저점 대비 약 20bp 상승8월 중순을 저점으로 국내채권 금리가 약 20bp 상승했다. 국고3년은 1.09%에서 지난 6일 1.27%까지, 국고10년은 1.17%에서 1.38%까지 상승했다. 글로벌 주가가 상승하면서 국내금리가 해외와 연동된 측면도 있지만 국내채권 시장에는 수급 이슈가 중요한 영향을 미쳤다. 1)LCR을 높이기 위한 은행채 발행증가, 2)제2안심 전환 MBS 발행, 3)내년 적자국채 증가 등의 이슈들이 겹치면서 국내 채권시장은 횡보국면에 진입했다.
"
20190906,미래에셋증권,크레딧채권 당분간 약세,1567734726173,https://finance.naver.com/research/debenture_read.nhn?nid=4090&page=17,"
최사채 수요예측 및 신용등급8월에 확정된 발행금액은 2.3조원으로 전월 대비 약 4.4조원, 전년동기 대비 약 0.2조원 감소. 유효수요/발행액은 2.6배로 7월 2.7배에서 소폭 감소금주 공모채 시장은 8개 업체의 수요예측 진행.
"
20190905,하나금융투자,글로벌 채권 시장에서 나타난 차별화 현상,1567647282826,https://finance.naver.com/research/debenture_read.nhn?nid=4089&page=17,"
펀더멘털 우려 및 정치 불안으로 안전자산 강세 국면 지속트럼프의 추가 관세 부과 발표와 중국의 대응 스탠스 변화로 미중 무역분쟁의 장기화 전망이 확산되면서 채권과 금을 중심으로 글로벌 금융시장에서의 안전자산 강세 현상이 지속되는 모습이다. 7월말에 2.01% 수준에서 거래되고 있던 미국의 10년만기 국채금리는 현재 1.50%를 하회하고 있으며, 독일 금리 역시 마이너스 기조를 이어가며 -0.44%에서 -0.70% 부근까지 추가 하락하였다.
"
20190904,하나금융투자,구리가격 등락은 글로벌 경기변동과 높은 상관성 공유,1567560652004,https://finance.naver.com/research/debenture_read.nhn?nid=4088&page=17,"
조정 이후 반등을 기대해볼 만하지만 연말을 앞둔 시기적 부담이 문제8월 마지막 주 신용스프레드도 약세 흐름이 지속되었다. 특히 지난주에는 국채금리의 반등에 따라 기조 변화가 생길 수 있는 여지가 엿보였지만 지속성 여부에 확신이 강하지는 못해서인지 크레딧 채권에 대한 얼어붙은 투심을 돌려놓지는 못했다.
"
20190903,하나금융투자,"아마존 화재와 브라질국채, 북유럽 최대 은행의 국채 매입 중단",1567473980418,https://finance.naver.com/research/debenture_read.nhn?nid=4087&page=17,"
아마존 화재 대응에 대한 문제 제기, 극우 정권 자극하며 갈등 유발아마존 지역의 화재가 계속되면서 국제 사회의 관심이 쏠리고 있다. 특히 환경에 관심이 많은 유럽국가들을 중심으로 브라질의 대응을 촉구하고 있다. 밑바탕에는 보우소나로 정부의 아마존 개발 의지가 자리하고 있다. 프랑스와 북유럽 국가들은 EU와 메르코수르의 무역협정을 재검토해야 한다는 주장을 내놓으며 브라질 극우 정부를 자극하였고, 일각에서는 교역 불확실성 요인으로 분류하며 경계감을 드러내고 있다.
"
20190829,하나금융투자,"자국 우선주의와 갈등의 콜라보, 글로벌 금리 하락의 시발점",1567042227952,https://finance.naver.com/research/debenture_read.nhn?nid=4086&page=17,"
주요 선진국 금리, 역사적 금리 저점 경신 및 근접글로벌 채권시장의 강세 기조가 쉽게 꺾이지 않고 있다. 6월 들어 금리 저점을 확인한 듯 했던 글로벌 채권시장은 지난 7월말부터 8월에 걸쳐 다시 한번 레벨을 낮춰 가고 있다. 선진국(DM) 국채로 글로벌 금융시장에서 안전자산의 역할을 하는 미국 과 독일 국채 뿐만 아니라 일본과 호주, 영국, 한국 등 많은 국가들의 국채금리가 역사적 저점을 새롭게 경신하고 있거나 근접해 있는 상황이다.
"
20190828,하나금융투자,계절 탓일까,1566956648306,https://finance.naver.com/research/debenture_read.nhn?nid=4085&page=17,"
찬바람이 불면…지난주 신용스프레드는 전 주에 이어 약세 흐름을 이어갔다. 기업들의 2분기 실적 발표가 마무리되고 발행시장이 재개되었으나 이른바 발행시장발 강세전환은 이루어지지 않았다.회사채 수요예측에서는 상하위등급 공히 미달 없이 마무리되면서 공백기 이전의 양호한 수요기반을 다시 확인시켜주었지만 결정 스프레드 측면에서는 예전의 열기가 느껴지지 않으면서 유통시장의 위축된 심리가 반영되기도 하였다.
"
20190828,이베스트증권,"건설사 회사채, 벤치마크 성과 상회",1566954504411,https://finance.naver.com/research/debenture_read.nhn?nid=4084&page=17,"
과거 저평가된 건설사 회사채최근 건설사 회사채의 약진이 눈에 띈다. 과거 건설사 사채는 증권사 사채와 더불어 보유 신용등급 대비 할인률이 높았다. 이에 대한 원인은 경기에 민감한데다 해외 사업장에 대한 위험 인식으로 안정적이지 못하다는 평가를 받았기 때문이다. 업종 고유의 레버리징도 마이너스 평가 요소가 되었다. 상대적으로 적은 자기자본으로 많은 자금을 조달하는 구조는 미국 금리 인상 기조에서 이자비용 부담으로 다가왔기 때문이다.
"
20190827,하나금융투자,불확실성이 지표로 현실화되는 과정,1566870638931,https://finance.naver.com/research/debenture_read.nhn?nid=4083&page=17,"
미국, 대중 관세 15~30%로 인상시사. 글로벌 공급망 구조적인 변화 가능성미-중간 갈등과 보복의 수위가 날로 높아지고 있다. 주말 트럼프 대통령은 중국수입 관세를 5%p씩 상향조정 할 것이라 밝혔다. 기존 2,500억 달러에 대한 관세는 25%에서 30%로, 9월과 `12월부터 발효되는 3천억 달러 관세는 10%에서 15%가 될 것임을 의미한다. 미국이 중국으로부터 수입하는 대부분 품목의 관세가 15~30%에 달하게 된 것이다.
"
20190826,키움증권,파월과 트럼프가 이끄는 장단기 금리 역전,1566785219493,https://finance.naver.com/research/debenture_read.nhn?nid=4081&page=17,"
Market vs. FED장단기 금리차가 축소되어 있는 상황 속 , 채권 시장은 미 연준의 금리 인하를 기대하며 강세를 이어나가고 있다 . 하지만 지난 한 주 미 연준 위원들의 발언과 FOMC 의사록 , 파월 연준 의장의 연설을 살펴보면 , 미 연준의 정책 결정이 시장 기대에 부응하지 않을 수 있다는 분위기가 조성되고 있다
"
